local_datetime,settlementPeriod,quantity
2020-01-03 22:30:00+00:00,46,32516
2020-01-03 23:00:00+00:00,47,29263
2020-01-03 23:30:00+00:00,48,27900
2020-01-04 00:00:00+00:00,1,26866
2020-01-04 00:30:00+00:00,2,27237
2020-01-04 01:00:00+00:00,3,26031
2020-01-04 01:30:00+00:00,4,24723
2020-01-04 02:00:00+00:00,5,23700
2020-01-04 02:30:00+00:00,6,22891
2020-01-04 03:00:00+00:00,7,21559
2020-01-04 03:30:00+00:00,8,20755
2020-01-04 04:00:00+00:00,9,19908
2020-01-04 04:30:00+00:00,10,19884
2020-01-04 05:00:00+00:00,11,20704
2020-01-04 05:30:00+00:00,12,21594
2020-01-04 06:00:00+00:00,13,24079
2020-01-04 06:30:00+00:00,14,25330
2020-01-04 07:00:00+00:00,15,28353
2020-01-04 07:30:00+00:00,16,29735
2020-01-04 08:00:00+00:00,17,32315
2020-01-04 08:30:00+00:00,18,34129
2020-01-04 09:00:00+00:00,19,36643
2020-01-04 09:30:00+00:00,20,37856
2020-01-04 10:00:00+00:00,21,38770
2020-01-04 10:30:00+00:00,22,39128
2020-01-04 11:00:00+00:00,23,39821
2020-01-04 11:30:00+00:00,24,39923
2020-01-04 12:00:00+00:00,25,39824
2020-01-04 12:30:00+00:00,26,39792
2020-01-04 13:00:00+00:00,27,39893
2020-01-04 13:30:00+00:00,28,39640
2020-01-04 14:00:00+00:00,29,39428
2020-01-04 14:30:00+00:00,30,39215
2020-01-04 15:00:00+00:00,31,38960
2020-01-04 15:30:00+00:00,32,39435
2020-01-04 16:00:00+00:00,33,41211
2020-01-04 16:30:00+00:00,34,43043
2020-01-04 17:00:00+00:00,35,43882
2020-01-04 17:30:00+00:00,36,43971
2020-01-04 18:00:00+00:00,37,43811
2020-01-04 18:30:00+00:00,38,43131
2020-01-04 19:00:00+00:00,39,42479
2020-01-04 19:30:00+00:00,40,41538
2020-01-04 20:00:00+00:00,41,40496
2020-01-04 20:30:00+00:00,42,39534
2020-01-04 21:00:00+00:00,43,38146
2020-01-04 21:30:00+00:00,44,36657
2020-01-04 22:00:00+00:00,45,34661
2020-01-04 22:30:00+00:00,46,33229
2020-01-04 23:00:00+00:00,47,31296
2020-01-04 23:30:00+00:00,48,30113
2020-01-05 00:00:00+00:00,1,29410
2020-01-05 00:30:00+00:00,2,29643
2020-01-05 01:00:00+00:00,3,28319
2020-01-05 01:30:00+00:00,4,27160
2020-01-05 02:00:00+00:00,5,25554
2020-01-05 02:30:00+00:00,6,25054
2020-01-05 03:00:00+00:00,7,24190
2020-01-05 03:30:00+00:00,8,23554
2020-01-05 04:00:00+00:00,9,22105
2020-01-05 04:30:00+00:00,10,21498
2020-01-05 05:00:00+00:00,11,21551
2020-01-05 05:30:00+00:00,12,21746
2020-01-05 06:00:00+00:00,13,22668
2020-01-05 06:30:00+00:00,14,23239
2020-01-05 07:00:00+00:00,15,24746
2020-01-05 07:30:00+00:00,16,25496
2020-01-05 08:00:00+00:00,17,27470
2020-01-05 08:30:00+00:00,18,29552
2020-01-05 09:00:00+00:00,19,32895
2020-01-05 09:30:00+00:00,20,34413
2020-01-05 10:00:00+00:00,21,36926
2020-01-05 10:30:00+00:00,22,37843
2020-01-05 11:00:00+00:00,23,38469
2020-01-05 11:30:00+00:00,24,39171
2020-01-05 12:00:00+00:00,25,40007
2020-01-05 12:30:00+00:00,26,40304
2020-01-05 13:00:00+00:00,27,39806
2020-01-05 13:30:00+00:00,28,39771
2020-01-05 14:00:00+00:00,29,40420
2020-01-05 14:30:00+00:00,30,40406
2020-01-05 15:00:00+00:00,31,41065
2020-01-05 15:30:00+00:00,32,41761
2020-01-05 16:00:00+00:00,33,43506
2020-01-05 16:30:00+00:00,34,45192
2020-01-05 17:00:00+00:00,35,45783
2020-01-05 17:30:00+00:00,36,45339
2020-01-05 18:00:00+00:00,37,44671
2020-01-05 18:30:00+00:00,38,43755
2020-01-05 19:00:00+00:00,39,43093
2020-01-05 19:30:00+00:00,40,41773
2020-01-05 20:00:00+00:00,41,40545
2020-01-05 20:30:00+00:00,42,38804
2020-01-05 21:00:00+00:00,43,37233
2020-01-05 21:30:00+00:00,44,35616
2020-01-05 22:00:00+00:00,45,32413
2020-01-05 22:30:00+00:00,46,30731
2020-01-05 23:00:00+00:00,47,26492
2020-01-05 23:30:00+00:00,48,25340
2020-01-06 00:00:00+00:00,1,24354
2020-01-06 00:30:00+00:00,2,24676
2020-01-06 01:00:00+00:00,3,23796
2020-01-06 01:30:00+00:00,4,23081
2020-01-06 02:00:00+00:00,5,21882
2020-01-06 02:30:00+00:00,6,21111
2020-01-06 03:00:00+00:00,7,2304
2020-01-06 03:30:00+00:00,8,19738
2020-01-06 04:00:00+00:00,9,18978
2020-01-06 04:30:00+00:00,10,18916
2020-01-06 05:00:00+00:00,11,20223
2020-01-06 05:30:00+00:00,12,22683
2020-01-06 06:00:00+00:00,13,2496
2020-01-06 06:30:00+00:00,14,29959
2020-01-06 07:00:00+00:00,15,35411
2020-01-06 07:30:00+00:00,16,37516
2020-01-06 08:00:00+00:00,17,39538
2020-01-06 08:30:00+00:00,18,40083
2020-01-06 09:00:00+00:00,19,41436
2020-01-06 09:30:00+00:00,20,41703
2020-01-06 10:00:00+00:00,21,41632
2020-01-06 10:30:00+00:00,22,41744
2020-01-06 11:00:00+00:00,23,42468
2020-01-06 11:30:00+00:00,24,42770
2020-01-06 12:00:00+00:00,25,44132
2020-01-06 12:30:00+00:00,26,44268
2020-01-06 13:00:00+00:00,27,44294
2020-01-06 13:30:00+00:00,28,43886
2020-01-06 14:00:00+00:00,29,43742
2020-01-06 14:30:00+00:00,30,43618
2020-01-06 15:00:00+00:00,31,43889
2020-01-06 15:30:00+00:00,32,44220
2020-01-06 16:00:00+00:00,33,46707
2020-01-06 16:30:00+00:00,34,47980
2020-01-06 17:00:00+00:00,35,48163
2020-01-06 17:30:00+00:00,36,47697
2020-01-06 18:00:00+00:00,37,47207
2020-01-06 18:30:00+00:00,38,46386
2020-01-06 19:00:00+00:00,39,45641
2020-01-06 19:30:00+00:00,40,44711
2020-01-06 20:00:00+00:00,41,43212
2020-01-06 20:30:00+00:00,42,41749
2020-01-06 21:00:00+00:00,43,40225
2020-01-06 21:30:00+00:00,44,38348
2020-01-06 22:00:00+00:00,45,34424
2020-01-06 22:30:00+00:00,46,32567
2020-01-06 23:00:00+00:00,47,31615
2020-01-06 23:30:00+00:00,48,30428
2020-01-07 00:00:00+00:00,1,29658
2020-01-07 00:30:00+00:00,2,30255
2020-01-07 01:00:00+00:00,3,29329
2020-01-07 01:30:00+00:00,4,28471
2020-01-07 02:00:00+00:00,5,27079
2020-01-07 02:30:00+00:00,6,26556
2020-01-07 03:00:00+00:00,7,25567
2020-01-07 03:30:00+00:00,8,24727
2020-01-07 04:00:00+00:00,9,24104
2020-01-07 04:30:00+00:00,10,23967
2020-01-07 05:00:00+00:00,11,25602
2020-01-07 05:30:00+00:00,12,26889
2020-01-07 06:00:00+00:00,13,30784
2020-01-07 06:30:00+00:00,14,33740
2020-01-07 07:00:00+00:00,15,36287
2020-01-07 07:30:00+00:00,16,38063
2020-01-07 08:00:00+00:00,17,39004
2020-01-07 08:30:00+00:00,18,39179
2020-01-07 09:00:00+00:00,19,41070
2020-01-07 09:30:00+00:00,20,41429
2020-01-07 10:00:00+00:00,21,41195
2020-01-07 10:30:00+00:00,22,41206
2020-01-07 11:00:00+00:00,23,40882
2020-01-07 11:30:00+00:00,24,41094
2020-01-07 12:00:00+00:00,25,41712
2020-01-07 12:30:00+00:00,26,41501
2020-01-07 13:00:00+00:00,27,41459
2020-01-07 13:30:00+00:00,28,41190
2020-01-07 14:00:00+00:00,29,41171
2020-01-07 14:30:00+00:00,30,40677
2020-01-07 15:00:00+00:00,31,40994
2020-01-07 15:30:00+00:00,32,42176
2020-01-07 16:00:00+00:00,33,44674
2020-01-07 16:30:00+00:00,34,45958
2020-01-07 17:00:00+00:00,35,47200
2020-01-07 17:30:00+00:00,36,46990
2020-01-07 18:00:00+00:00,37,46750
2020-01-07 18:30:00+00:00,38,45856
2020-01-07 19:00:00+00:00,39,45213
2020-01-07 19:30:00+00:00,40,43760
2020-01-07 20:00:00+00:00,41,42324
2020-01-07 20:30:00+00:00,42,40482
2020-01-07 21:00:00+00:00,43,38511
2020-01-07 21:30:00+00:00,44,36206
2020-01-07 22:00:00+00:00,45,32343
2020-01-07 22:30:00+00:00,46,30167
2020-01-07 23:00:00+00:00,47,26561
2020-01-07 23:30:00+00:00,48,24563
2020-01-08 00:00:00+00:00,1,23569
2020-01-08 00:30:00+00:00,2,24345
2020-01-08 01:00:00+00:00,3,23859
2020-01-08 01:30:00+00:00,4,22873
2020-01-08 02:00:00+00:00,5,22191
2020-01-08 02:30:00+00:00,6,21783
2020-01-08 03:00:00+00:00,7,21242
2020-01-08 03:30:00+00:00,8,20657
2020-01-08 04:00:00+00:00,9,20634
2020-01-08 04:30:00+00:00,10,21381
2020-01-08 05:00:00+00:00,11,23389
2020-01-08 05:30:00+00:00,12,25196
2020-01-08 06:00:00+00:00,13,29626
2020-01-08 06:30:00+00:00,14,32927
2020-01-08 07:00:00+00:00,15,34809
2020-01-08 07:30:00+00:00,16,36485
2020-01-08 08:00:00+00:00,17,36975
2020-01-08 08:30:00+00:00,18,36682
2020-01-08 09:00:00+00:00,19,37960
2020-01-08 09:30:00+00:00,20,38375
2020-01-08 10:00:00+00:00,21,39162
2020-01-08 10:30:00+00:00,22,39589
2020-01-08 11:00:00+00:00,23,39893
2020-01-08 11:30:00+00:00,24,40016
2020-01-08 12:00:00+00:00,25,39823
2020-01-08 12:30:00+00:00,26,39583
2020-01-08 13:00:00+00:00,27,39697
2020-01-08 13:30:00+00:00,28,39490
2020-01-08 14:00:00+00:00,29,40667
2020-01-08 14:30:00+00:00,30,40224
2020-01-08 15:00:00+00:00,31,40680
2020-01-08 15:30:00+00:00,32,41380
2020-01-08 16:00:00+00:00,33,43993
2020-01-08 16:30:00+00:00,34,45216
2020-01-08 17:00:00+00:00,35,45926
2020-01-08 17:30:00+00:00,36,45932
2020-01-08 18:00:00+00:00,37,45957
2020-01-08 18:30:00+00:00,38,45077
2020-01-08 19:00:00+00:00,39,44721
2020-01-08 19:30:00+00:00,40,43804
2020-01-08 20:00:00+00:00,41,42687
2020-01-08 20:30:00+00:00,42,41567
2020-01-08 21:00:00+00:00,43,39643
2020-01-08 21:30:00+00:00,44,37366
2020-01-08 22:00:00+00:00,45,36122
2020-01-08 22:30:00+00:00,46,34329
2020-01-08 23:00:00+00:00,47,31924
2020-01-08 23:30:00+00:00,48,31046
2020-01-09 00:00:00+00:00,1,30569
2020-01-09 00:30:00+00:00,2,30576
2020-01-09 01:00:00+00:00,3,28779
2020-01-09 01:30:00+00:00,4,27610
2020-01-09 02:00:00+00:00,5,25130
2020-01-09 02:30:00+00:00,6,24220
2020-01-09 03:00:00+00:00,7,22925
2020-01-09 03:30:00+00:00,8,22113
2020-01-09 04:00:00+00:00,9,20863
2020-01-09 04:30:00+00:00,10,21234
2020-01-09 05:00:00+00:00,11,23060
2020-01-09 05:30:00+00:00,12,24659
2020-01-09 06:00:00+00:00,13,28160
2020-01-09 06:30:00+00:00,14,31207
2020-01-09 07:00:00+00:00,15,35036
2020-01-09 07:30:00+00:00,16,36970
2020-01-09 08:00:00+00:00,17,38816
2020-01-09 08:30:00+00:00,18,38755
2020-01-09 09:00:00+00:00,19,41031
2020-01-09 09:30:00+00:00,20,41318
2020-01-09 10:00:00+00:00,21,41280
2020-01-09 10:30:00+00:00,22,41476
2020-01-09 11:00:00+00:00,23,41638
2020-01-09 11:30:00+00:00,24,41868
2020-01-09 12:00:00+00:00,25,42184
2020-01-09 12:30:00+00:00,26,42209
2020-01-09 13:00:00+00:00,27,42849
2020-01-09 13:30:00+00:00,28,42712
2020-01-09 14:00:00+00:00,29,41968
2020-01-09 14:30:00+00:00,30,42053
2020-01-09 15:00:00+00:00,31,42314
2020-01-09 15:30:00+00:00,32,43238
2020-01-09 16:00:00+00:00,33,45639
2020-01-09 16:30:00+00:00,34,46737
2020-01-09 17:00:00+00:00,35,47141
2020-01-09 17:30:00+00:00,36,46965
2020-01-09 18:00:00+00:00,37,46459
2020-01-09 18:30:00+00:00,38,46353
2020-01-09 19:00:00+00:00,39,45988
2020-01-09 19:30:00+00:00,40,44973
2020-01-09 20:00:00+00:00,41,43458
2020-01-09 20:30:00+00:00,42,42326
2020-01-09 21:00:00+00:00,43,40599
2020-01-09 21:30:00+00:00,44,38515
2020-01-09 22:00:00+00:00,45,36284
2020-01-09 22:30:00+00:00,46,34009
2020-01-09 23:00:00+00:00,47,31841
2020-01-09 23:30:00+00:00,48,30532
2020-01-10 00:00:00+00:00,1,30109
2020-01-10 00:30:00+00:00,2,30434
2020-01-10 01:00:00+00:00,3,30112
2020-01-10 01:30:00+00:00,4,29427
2020-01-10 02:00:00+00:00,5,28475
2020-01-10 02:30:00+00:00,6,27959
2020-01-10 03:00:00+00:00,7,26963
2020-01-10 03:30:00+00:00,8,26333
2020-01-10 04:00:00+00:00,9,25397
2020-01-10 04:30:00+00:00,10,25820
2020-01-10 05:00:00+00:00,11,27343
2020-01-10 05:30:00+00:00,12,29207
2020-01-10 06:00:00+00:00,13,32092
2020-01-10 06:30:00+00:00,14,35319
2020-01-10 07:00:00+00:00,15,39631
2020-01-10 07:30:00+00:00,16,41203
2020-01-10 08:00:00+00:00,17,42700
2020-01-10 08:30:00+00:00,18,42897
2020-01-10 09:00:00+00:00,19,43643
2020-01-10 09:30:00+00:00,20,44194
2020-01-10 10:00:00+00:00,21,43701
2020-01-10 10:30:00+00:00,22,44138
2020-01-10 11:00:00+00:00,23,45090
2020-01-10 11:30:00+00:00,24,45867
2020-01-10 12:00:00+00:00,25,45566
2020-01-10 12:30:00+00:00,26,45576
2020-01-10 13:00:00+00:00,27,45359
2020-01-10 13:30:00+00:00,28,44929
2020-01-10 14:00:00+00:00,29,43712
2020-01-10 14:30:00+00:00,30,43256
2020-01-10 15:00:00+00:00,31,41810
2020-01-10 15:30:00+00:00,32,42225
2020-01-10 16:00:00+00:00,33,44176
2020-01-10 16:30:00+00:00,34,45787
2020-01-10 17:00:00+00:00,35,46607
2020-01-10 17:30:00+00:00,36,46426
2020-01-10 18:00:00+00:00,37,44621
2020-01-10 18:30:00+00:00,38,43666
2020-01-10 19:00:00+00:00,39,43292
2020-01-10 19:30:00+00:00,40,42179
2020-01-10 20:00:00+00:00,41,40449
2020-01-10 20:30:00+00:00,42,38642
2020-01-10 21:00:00+00:00,43,36805
2020-01-10 21:30:00+00:00,44,35065
2020-01-10 22:00:00+00:00,45,31796
2020-01-10 22:30:00+00:00,46,29749
2020-01-10 23:00:00+00:00,47,29200
2020-01-10 23:30:00+00:00,48,28235
2020-01-11 00:00:00+00:00,1,26682
2020-01-11 00:30:00+00:00,2,26801
2020-01-11 01:00:00+00:00,3,25350
2020-01-11 01:30:00+00:00,4,24521
2020-01-11 02:00:00+00:00,5,23176
2020-01-11 02:30:00+00:00,6,22573
2020-01-11 03:00:00+00:00,7,21580
2020-01-11 03:30:00+00:00,8,20530
2020-01-11 04:00:00+00:00,9,19866
2020-01-11 04:30:00+00:00,10,19668
2020-01-11 05:00:00+00:00,11,19961
2020-01-11 05:30:00+00:00,12,20870
2020-01-11 06:00:00+00:00,13,22656
2020-01-11 06:30:00+00:00,14,24383
2020-01-11 07:00:00+00:00,15,26735
2020-01-11 07:30:00+00:00,16,28173
2020-01-11 08:00:00+00:00,17,31754
2020-01-11 08:30:00+00:00,18,33420
2020-01-11 09:00:00+00:00,19,36947
2020-01-11 09:30:00+00:00,20,38254
2020-01-11 10:00:00+00:00,21,39546
2020-01-11 10:30:00+00:00,22,39920
2020-01-11 11:00:00+00:00,23,39901
2020-01-11 11:30:00+00:00,24,39975
2020-01-11 12:00:00+00:00,25,40008
2020-01-11 12:30:00+00:00,26,40097
2020-01-11 13:00:00+00:00,27,39633
2020-01-11 13:30:00+00:00,28,39349
2020-01-11 14:00:00+00:00,29,39307
2020-01-11 14:30:00+00:00,30,39212
2020-01-11 15:00:00+00:00,31,39479
2020-01-11 15:30:00+00:00,32,39890
2020-01-11 16:00:00+00:00,33,41291
2020-01-11 16:30:00+00:00,34,42505
2020-01-11 17:00:00+00:00,35,42867
2020-01-11 17:30:00+00:00,36,42811
2020-01-11 18:00:00+00:00,37,42360
2020-01-11 18:30:00+00:00,38,41377
2020-01-11 19:00:00+00:00,39,40327
2020-01-11 19:30:00+00:00,40,39241
2020-01-11 20:00:00+00:00,41,37834
2020-01-11 20:30:00+00:00,42,36849
2020-01-11 21:00:00+00:00,43,35518
2020-01-11 21:30:00+00:00,44,34118
2020-01-11 22:00:00+00:00,45,32414
2020-01-11 22:30:00+00:00,46,31113
2020-01-11 23:00:00+00:00,47,29358
2020-01-11 23:30:00+00:00,48,28296
2020-01-12 00:00:00+00:00,1,28034
2020-01-12 00:30:00+00:00,2,28206
2020-01-12 01:00:00+00:00,3,27739
2020-01-12 01:30:00+00:00,4,26993
2020-01-12 02:00:00+00:00,5,26349
2020-01-12 02:30:00+00:00,6,25835
2020-01-12 03:00:00+00:00,7,25230
2020-01-12 03:30:00+00:00,8,24513
2020-01-12 04:00:00+00:00,9,23741
2020-01-12 04:30:00+00:00,10,23187
2020-01-12 05:00:00+00:00,11,22868
2020-01-12 05:30:00+00:00,12,23096
2020-01-12 06:00:00+00:00,13,24084
2020-01-12 06:30:00+00:00,14,24540
2020-01-12 07:00:00+00:00,15,26412
2020-01-12 07:30:00+00:00,16,28321
2020-01-12 08:00:00+00:00,17,30554
2020-01-12 08:30:00+00:00,18,32173
2020-01-12 09:00:00+00:00,19,33742
2020-01-12 09:30:00+00:00,20,34784
2020-01-12 10:00:00+00:00,21,36386
2020-01-12 10:30:00+00:00,22,36891
2020-01-12 11:00:00+00:00,23,37491
2020-01-12 11:30:00+00:00,24,37921
2020-01-12 12:00:00+00:00,25,38610
2020-01-12 12:30:00+00:00,26,38604
2020-01-12 13:00:00+00:00,27,39125
2020-01-12 13:30:00+00:00,28,38773
2020-01-12 14:00:00+00:00,29,38739
2020-01-12 14:30:00+00:00,30,38561
2020-01-12 15:00:00+00:00,31,38986
2020-01-12 15:30:00+00:00,32,39835
2020-01-12 16:00:00+00:00,33,41803
2020-01-12 16:30:00+00:00,34,44464
2020-01-12 17:00:00+00:00,35,45528
2020-01-12 17:30:00+00:00,36,45538
2020-01-12 18:00:00+00:00,37,44911
2020-01-12 18:30:00+00:00,38,44133
2020-01-12 19:00:00+00:00,39,43350
2020-01-12 19:30:00+00:00,40,42263
2020-01-12 20:00:00+00:00,41,41225
2020-01-12 20:30:00+00:00,42,39814
2020-01-12 21:00:00+00:00,43,38060
2020-01-12 21:30:00+00:00,44,36236
2020-01-12 22:00:00+00:00,45,34332
2020-01-12 22:30:00+00:00,46,32841
2020-01-12 23:00:00+00:00,47,29694
2020-01-12 23:30:00+00:00,48,28564
2020-01-13 00:00:00+00:00,1,27768
2020-01-13 00:30:00+00:00,2,28242
2020-01-13 01:00:00+00:00,3,27288
2020-01-13 01:30:00+00:00,4,26519
2020-01-13 02:00:00+00:00,5,24738
2020-01-13 02:30:00+00:00,6,24443
2020-01-13 03:00:00+00:00,7,23105
2020-01-13 03:30:00+00:00,8,22947
2020-01-13 04:00:00+00:00,9,22571
2020-01-13 04:30:00+00:00,10,22910
2020-01-13 05:00:00+00:00,11,24830
2020-01-13 05:30:00+00:00,12,26744
2020-01-13 06:00:00+00:00,13,29671
2020-01-13 06:30:00+00:00,14,32899
2020-01-13 07:00:00+00:00,15,37286
2020-01-13 07:30:00+00:00,16,39476
2020-01-13 08:00:00+00:00,17,40225
2020-01-13 08:30:00+00:00,18,40092
2020-01-13 09:00:00+00:00,19,41437
2020-01-13 09:30:00+00:00,20,41658
2020-01-13 10:00:00+00:00,21,40769
2020-01-13 10:30:00+00:00,22,40714
2020-01-13 11:00:00+00:00,23,41832
2020-01-13 11:30:00+00:00,24,42053
2020-01-13 12:00:00+00:00,25,42067
2020-01-13 12:30:00+00:00,26,42099
2020-01-13 13:00:00+00:00,27,42577
2020-01-13 13:30:00+00:00,28,42618
2020-01-13 14:00:00+00:00,29,43493
2020-01-13 14:30:00+00:00,30,43154
2020-01-13 15:00:00+00:00,31,43118
2020-01-13 15:30:00+00:00,32,44181
2020-01-13 16:00:00+00:00,33,46950
2020-01-13 16:30:00+00:00,34,48628
2020-01-13 17:00:00+00:00,35,49661
2020-01-13 17:30:00+00:00,36,49225
2020-01-13 18:00:00+00:00,37,48879
2020-01-13 18:30:00+00:00,38,48179
2020-01-13 19:00:00+00:00,39,47194
2020-01-13 19:30:00+00:00,40,45909
2020-01-13 20:00:00+00:00,41,44360
2020-01-13 20:30:00+00:00,42,42628
2020-01-13 21:00:00+00:00,43,40084
2020-01-13 21:30:00+00:00,44,37705
2020-01-13 22:00:00+00:00,45,34038
2020-01-13 22:30:00+00:00,46,31707
2020-01-13 23:00:00+00:00,47,27083
2020-01-13 23:30:00+00:00,48,25461
2020-01-14 00:00:00+00:00,1,24956
2020-01-14 00:30:00+00:00,2,25196
2020-01-14 01:00:00+00:00,3,25126
2020-01-14 01:30:00+00:00,4,24619
2020-01-14 02:00:00+00:00,5,24244
2020-01-14 02:30:00+00:00,6,23918
2020-01-14 03:00:00+00:00,7,23625
2020-01-14 03:30:00+00:00,8,23373
2020-01-14 04:00:00+00:00,9,22266
2020-01-14 04:30:00+00:00,10,22430
