local_datetime,settlementPeriod,imbalanceQuantityMAW
2021-03-13 07:30:00+00:00,16,326.0548
2021-03-13 08:00:00+00:00,17,515.9724
2021-03-13 08:30:00+00:00,18,735.3976
2021-03-13 09:00:00+00:00,19,988.7224
2021-03-13 09:30:00+00:00,20,982.8285
2021-03-13 10:00:00+00:00,21,810.6184
2021-03-13 10:30:00+00:00,22,736.3444
2021-03-13 11:00:00+00:00,23,521.6783
2021-03-13 11:30:00+00:00,24,340.5085
2021-03-13 12:00:00+00:00,25,126.087
2021-03-13 12:30:00+00:00,26,204.3745
2021-03-13 13:00:00+00:00,27,213.8926
2021-03-13 13:30:00+00:00,28,-55.1624
2021-03-13 14:00:00+00:00,29,168.9397
2021-03-13 14:30:00+00:00,30,156.8847
2021-03-13 15:00:00+00:00,31,244.4415
2021-03-13 15:30:00+00:00,32,504.9469
2021-03-13 16:00:00+00:00,33,316.7918
2021-03-13 16:30:00+00:00,34,121.8857
2021-03-13 17:00:00+00:00,35,384.4741
2021-03-13 17:30:00+00:00,36,532.6688
2021-03-13 18:00:00+00:00,37,821.1835
2021-03-13 18:30:00+00:00,38,1121.9839
2021-03-13 19:00:00+00:00,39,1047.0525
2021-03-13 19:30:00+00:00,40,590.8126
2021-03-13 20:00:00+00:00,41,535.8562
2021-03-13 20:30:00+00:00,42,48.4204
2021-03-13 21:00:00+00:00,43,-124.3647
2021-03-13 21:30:00+00:00,44,54.8105
2021-03-13 22:00:00+00:00,45,125.1592
2021-03-13 22:30:00+00:00,46,74.4458
2021-03-13 23:00:00+00:00,47,78.4163
2021-03-13 23:30:00+00:00,48,-132.9871
2021-03-14 00:00:00+00:00,1,-228.0003
2021-03-14 00:30:00+00:00,2,42.9978
2021-03-14 01:00:00+00:00,3,15.16
2021-03-14 01:30:00+00:00,4,-231.6819
2021-03-14 02:00:00+00:00,5,-256.7054
2021-03-14 02:30:00+00:00,6,-324.2984
2021-03-14 03:00:00+00:00,7,-215.797
2021-03-14 03:30:00+00:00,8,-232.8301
2021-03-14 04:00:00+00:00,9,46.8135
2021-03-14 04:30:00+00:00,10,-50.1681
2021-03-14 05:00:00+00:00,11,-158.9512
2021-03-14 05:30:00+00:00,12,-45.6141
2021-03-14 06:00:00+00:00,13,-31.9915
2021-03-14 06:30:00+00:00,14,-50.3507
2021-03-14 07:00:00+00:00,15,-301.549
2021-03-14 07:30:00+00:00,16,-569.1919
2021-03-14 08:00:00+00:00,17,-574.4417
2021-03-14 08:30:00+00:00,18,-750.3471
2021-03-14 09:00:00+00:00,19,-688.7502
2021-03-14 09:30:00+00:00,20,-661.4448
2021-03-14 10:00:00+00:00,21,-641.9404
2021-03-14 10:30:00+00:00,22,-671.0301
2021-03-14 11:00:00+00:00,23,-611.3851
2021-03-14 11:30:00+00:00,24,-380.7005
2021-03-14 12:00:00+00:00,25,-320.2458
2021-03-14 12:30:00+00:00,26,78.2783
2021-03-14 13:00:00+00:00,27,222.6321
2021-03-14 13:30:00+00:00,28,142.274
2021-03-14 14:00:00+00:00,29,190.9335
2021-03-14 14:30:00+00:00,30,32.2853
2021-03-14 15:00:00+00:00,31,118.2112
2021-03-14 15:30:00+00:00,32,263.2795
2021-03-14 16:00:00+00:00,33,147.3894
2021-03-14 16:30:00+00:00,34,-329.7897
2021-03-14 17:00:00+00:00,35,57.4704
2021-03-14 17:30:00+00:00,36,102.4901
2021-03-14 18:00:00+00:00,37,-46.092
2021-03-14 18:30:00+00:00,38,28.6706
2021-03-14 19:00:00+00:00,39,31.0895
2021-03-14 19:30:00+00:00,40,-161.4048
2021-03-14 20:00:00+00:00,41,-452.8496
2021-03-14 20:30:00+00:00,42,-1023.4948
2021-03-14 21:00:00+00:00,43,-874.7991
2021-03-14 21:30:00+00:00,44,-546.555
2021-03-14 22:00:00+00:00,45,-681.8221
2021-03-14 22:30:00+00:00,46,-762.2343
2021-03-14 23:00:00+00:00,47,-753.0064
2021-03-14 23:30:00+00:00,48,-562.5802
2021-03-15 00:00:00+00:00,1,-450.3217
2021-03-15 00:30:00+00:00,2,-386.3355
2021-03-15 01:00:00+00:00,3,-377.9831
2021-03-15 01:30:00+00:00,4,-343.5967
2021-03-15 02:00:00+00:00,5,-151.4535
2021-03-15 02:30:00+00:00,6,-44.234
2021-03-15 03:00:00+00:00,7,-305.7651
2021-03-15 03:30:00+00:00,8,-387.5562
2021-03-15 04:00:00+00:00,9,-486.7833
2021-03-15 04:30:00+00:00,10,-285.0916
2021-03-15 05:00:00+00:00,11,-219.8873
2021-03-15 05:30:00+00:00,12,-47.9402
2021-03-15 06:00:00+00:00,13,-188.9998
2021-03-15 06:30:00+00:00,14,55.5455
2021-03-15 07:00:00+00:00,15,232.4532
2021-03-15 07:30:00+00:00,16,195.5661
2021-03-15 08:00:00+00:00,17,255.0831
2021-03-15 08:30:00+00:00,18,187.1481
2021-03-15 09:00:00+00:00,19,8.5881
2021-03-15 09:30:00+00:00,20,101.4843
2021-03-15 10:00:00+00:00,21,175.3166
2021-03-15 10:30:00+00:00,22,32.8583
2021-03-15 11:00:00+00:00,23,-9.0916
2021-03-15 11:30:00+00:00,24,20.9006
2021-03-15 12:00:00+00:00,25,-22.8918
2021-03-15 12:30:00+00:00,26,-59.5
2021-03-15 13:00:00+00:00,27,-422.327
2021-03-15 13:30:00+00:00,28,-672.8156
2021-03-15 14:00:00+00:00,29,-698.689
2021-03-15 14:30:00+00:00,30,-598.92
2021-03-15 15:00:00+00:00,31,-790.4929
2021-03-15 15:30:00+00:00,32,-476.01
2021-03-15 16:00:00+00:00,33,-380.3854
2021-03-15 16:30:00+00:00,34,-354.1852
2021-03-15 17:00:00+00:00,35,-383.1701
2021-03-15 17:30:00+00:00,36,-171.0832
2021-03-15 18:00:00+00:00,37,-413.1811
2021-03-15 18:30:00+00:00,38,-255.9327
2021-03-15 19:00:00+00:00,39,-325.4735
2021-03-15 19:30:00+00:00,40,-236.8335
2021-03-15 20:00:00+00:00,41,-186.7319
2021-03-15 20:30:00+00:00,42,-344.2328
2021-03-15 21:00:00+00:00,43,-119.7937
2021-03-15 21:30:00+00:00,44,-188.1256
2021-03-15 22:00:00+00:00,45,-403.6008
2021-03-15 22:30:00+00:00,46,-471.3701
2021-03-15 23:00:00+00:00,47,-208.0969
2021-03-15 23:30:00+00:00,48,-140.3016
2021-03-16 00:00:00+00:00,1,-278.2419
2021-03-16 00:30:00+00:00,2,-115.3842
2021-03-16 01:00:00+00:00,3,28.5239
2021-03-16 01:30:00+00:00,4,-93.6986
2021-03-16 02:00:00+00:00,5,204.4274
2021-03-16 02:30:00+00:00,6,82.4072
2021-03-16 03:00:00+00:00,7,-138.8006
2021-03-16 03:30:00+00:00,8,175.629
2021-03-16 04:00:00+00:00,9,64.3308
2021-03-16 04:30:00+00:00,10,266.7674
2021-03-16 05:00:00+00:00,11,321.661
2021-03-16 05:30:00+00:00,12,40.6707
2021-03-16 06:00:00+00:00,13,229.4124
2021-03-16 06:30:00+00:00,14,-236.678
2021-03-16 07:00:00+00:00,15,-136.9981
2021-03-16 07:30:00+00:00,16,4.3932
2021-03-16 08:00:00+00:00,17,75.8242
2021-03-16 08:30:00+00:00,18,92.927
2021-03-16 09:00:00+00:00,19,-59.5261
2021-03-16 09:30:00+00:00,20,-271.9125
2021-03-16 10:00:00+00:00,21,-373.9812
2021-03-16 10:30:00+00:00,22,-709.3508
2021-03-16 11:00:00+00:00,23,-769.9684
2021-03-16 11:30:00+00:00,24,-358.0605
2021-03-16 12:00:00+00:00,25,-17.0629
2021-03-16 12:30:00+00:00,26,-18.2727
2021-03-16 13:00:00+00:00,27,84.6154
2021-03-16 13:30:00+00:00,28,-262.8666
2021-03-16 14:00:00+00:00,29,-304.2564
2021-03-16 14:30:00+00:00,30,-723.5883
2021-03-16 15:00:00+00:00,31,-506.8061
2021-03-16 15:30:00+00:00,32,-266.4269
2021-03-16 16:00:00+00:00,33,-115.9667
2021-03-16 16:30:00+00:00,34,-507.4686
2021-03-16 17:00:00+00:00,35,-823.4749
2021-03-16 17:30:00+00:00,36,-218.3961
2021-03-16 18:00:00+00:00,37,-12.2064
2021-03-16 18:30:00+00:00,38,675.5123
2021-03-16 19:00:00+00:00,39,425.4391
2021-03-16 19:30:00+00:00,40,111.7139
2021-03-16 20:00:00+00:00,41,70.3178
2021-03-16 20:30:00+00:00,42,-23.2616
2021-03-16 21:00:00+00:00,43,-227.6333
2021-03-16 21:30:00+00:00,44,-155.6344
2021-03-16 22:00:00+00:00,45,-326.2913
2021-03-16 22:30:00+00:00,46,-341.2121
2021-03-16 23:00:00+00:00,47,-277.3132
2021-03-16 23:30:00+00:00,48,-401.3271
2021-03-17 00:00:00+00:00,1,-413.4202
2021-03-17 00:30:00+00:00,2,11.7317
2021-03-17 01:00:00+00:00,3,97.3445
2021-03-17 01:30:00+00:00,4,-297.0091
2021-03-17 02:00:00+00:00,5,-34.9496
2021-03-17 02:30:00+00:00,6,-228.3655
2021-03-17 03:00:00+00:00,7,-420.9985
2021-03-17 03:30:00+00:00,8,-446.3952
2021-03-17 04:00:00+00:00,9,-453.5269
2021-03-17 04:30:00+00:00,10,-685.8146
2021-03-17 05:00:00+00:00,11,-635.4506
2021-03-17 05:30:00+00:00,12,-669.0519
2021-03-17 06:00:00+00:00,13,-245.8199
2021-03-17 06:30:00+00:00,14,-329.5643
2021-03-17 07:00:00+00:00,15,288.0425
2021-03-17 07:30:00+00:00,16,475.391
2021-03-17 08:00:00+00:00,17,251.913
2021-03-17 08:30:00+00:00,18,447.971
2021-03-17 09:00:00+00:00,19,415.2108
2021-03-17 09:30:00+00:00,20,419.3583
2021-03-17 10:00:00+00:00,21,449.1151
2021-03-17 10:30:00+00:00,22,509.571
2021-03-17 11:00:00+00:00,23,296.1848
2021-03-17 11:30:00+00:00,24,237.914
2021-03-17 12:00:00+00:00,25,356.0066
2021-03-17 12:30:00+00:00,26,-110.0429
2021-03-17 13:00:00+00:00,27,-107.4335
2021-03-17 13:30:00+00:00,28,-41.9981
2021-03-17 14:00:00+00:00,29,247.1598
2021-03-17 14:30:00+00:00,30,280.8918
2021-03-17 15:00:00+00:00,31,-61.7149
2021-03-17 15:30:00+00:00,32,-226.4477
2021-03-17 16:00:00+00:00,33,-398.2585
2021-03-17 16:30:00+00:00,34,160.3044
2021-03-17 17:00:00+00:00,35,152.64
2021-03-17 17:30:00+00:00,36,563.9902
2021-03-17 18:00:00+00:00,37,619.6674
2021-03-17 18:30:00+00:00,38,960.3975
2021-03-17 19:00:00+00:00,39,421.3132
2021-03-17 19:30:00+00:00,40,363.4604
2021-03-17 20:00:00+00:00,41,335.2464
2021-03-17 20:30:00+00:00,42,-13.6476
2021-03-17 21:00:00+00:00,43,176.3951
2021-03-17 21:30:00+00:00,44,180.7512
2021-03-17 22:00:00+00:00,45,159.5341
2021-03-17 22:30:00+00:00,46,231.6438
2021-03-17 23:00:00+00:00,47,37.9283
2021-03-17 23:30:00+00:00,48,207.0084
2021-03-18 00:00:00+00:00,1,319.9364
2021-03-18 00:30:00+00:00,2,460.3553
2021-03-18 01:00:00+00:00,3,331.0297
2021-03-18 01:30:00+00:00,4,-39.4508
2021-03-18 02:00:00+00:00,5,48.663
2021-03-18 02:30:00+00:00,6,-183.8606
2021-03-18 03:00:00+00:00,7,-195.8098
2021-03-18 03:30:00+00:00,8,-323.795
2021-03-18 04:00:00+00:00,9,-191.6335
2021-03-18 04:30:00+00:00,10,-46.5782
2021-03-18 05:00:00+00:00,11,314.4059
2021-03-18 05:30:00+00:00,12,52.354
2021-03-18 06:00:00+00:00,13,178.8194
2021-03-18 06:30:00+00:00,14,257.6658
2021-03-18 07:00:00+00:00,15,186.6334
2021-03-18 07:30:00+00:00,16,717.1938
2021-03-18 08:00:00+00:00,17,172.5788
2021-03-18 08:30:00+00:00,18,233.1337
2021-03-18 09:00:00+00:00,19,4.6635
2021-03-18 09:30:00+00:00,20,-226.053
2021-03-18 10:00:00+00:00,21,-239.5474
2021-03-18 10:30:00+00:00,22,-98.0287
2021-03-18 11:00:00+00:00,23,55.019
2021-03-18 11:30:00+00:00,24,-372.969
2021-03-18 12:00:00+00:00,25,-452.6483
2021-03-18 12:30:00+00:00,26,-485.9548
2021-03-18 13:00:00+00:00,27,5.1432
2021-03-18 13:30:00+00:00,28,9.6469
2021-03-18 14:00:00+00:00,29,-106.8831
2021-03-18 14:30:00+00:00,30,24.2188
2021-03-18 15:00:00+00:00,31,228.1738
2021-03-18 15:30:00+00:00,32,201.3336
2021-03-18 16:00:00+00:00,33,-145.07
2021-03-18 16:30:00+00:00,34,265.0641
2021-03-18 17:00:00+00:00,35,83.3998
2021-03-18 17:30:00+00:00,36,100.536
2021-03-18 18:00:00+00:00,37,283.964
2021-03-18 18:30:00+00:00,38,229.9331
2021-03-18 19:00:00+00:00,39,-211.5527
2021-03-18 19:30:00+00:00,40,-244.1928
2021-03-18 20:00:00+00:00,41,-209.1258
2021-03-18 20:30:00+00:00,42,-832.5708
2021-03-18 21:00:00+00:00,43,-587.0386
2021-03-18 21:30:00+00:00,44,-357.6359
2021-03-18 22:00:00+00:00,45,-296.6181
2021-03-18 22:30:00+00:00,46,-123.5257
2021-03-18 23:00:00+00:00,47,-664.4178
2021-03-18 23:30:00+00:00,48,-741.9044
2021-03-19 00:00:00+00:00,1,-778.412
2021-03-19 00:30:00+00:00,2,-663.7583
2021-03-19 01:00:00+00:00,3,-602.2583
2021-03-19 01:30:00+00:00,4,-682.4833
2021-03-19 02:00:00+00:00,5,-584.6717
2021-03-19 02:30:00+00:00,6,-572.1249
2021-03-19 03:00:00+00:00,7,-571.9173
2021-03-19 03:30:00+00:00,8,-372.5001
2021-03-19 04:00:00+00:00,9,-181.7477
2021-03-19 04:30:00+00:00,10,-43.616
2021-03-19 05:00:00+00:00,11,-61.5834
2021-03-19 05:30:00+00:00,12,-100.0282
2021-03-19 06:00:00+00:00,13,196.9762
2021-03-19 06:30:00+00:00,14,196.4334
2021-03-19 07:00:00+00:00,15,-93.8549
2021-03-19 07:30:00+00:00,16,117.9619
2021-03-19 08:00:00+00:00,17,-453.3647
2021-03-19 08:30:00+00:00,18,-461.9843
2021-03-19 09:00:00+00:00,19,-570.1954
2021-03-19 09:30:00+00:00,20,-617.6364
2021-03-19 10:00:00+00:00,21,-369.6322
2021-03-19 10:30:00+00:00,22,-94.1745
2021-03-19 11:00:00+00:00,23,-258.2402
2021-03-19 11:30:00+00:00,24,70.5527
2021-03-19 12:00:00+00:00,25,314.6657
2021-03-19 12:30:00+00:00,26,211.1169
2021-03-19 13:00:00+00:00,27,31.4399
2021-03-19 13:30:00+00:00,28,-77.3833
2021-03-19 14:00:00+00:00,29,-119.2827
2021-03-19 14:30:00+00:00,30,153.8092
2021-03-19 15:00:00+00:00,31,-145.516
2021-03-19 15:30:00+00:00,32,-204.4705
2021-03-19 16:00:00+00:00,33,-118.5212
2021-03-19 16:30:00+00:00,34,-150.6811
2021-03-19 17:00:00+00:00,35,-397.9535
2021-03-19 17:30:00+00:00,36,-130.3411
2021-03-19 18:00:00+00:00,37,-224.8026
2021-03-19 18:30:00+00:00,38,96.9402
2021-03-19 19:00:00+00:00,39,44.2611
2021-03-19 19:30:00+00:00,40,95.7372
2021-03-19 20:00:00+00:00,41,61.7199
2021-03-19 20:30:00+00:00,42,167.2838
2021-03-19 21:00:00+00:00,43,20.7631
2021-03-19 21:30:00+00:00,44,-143.5096
2021-03-19 22:00:00+00:00,45,42.319
2021-03-19 22:30:00+00:00,46,-139.7097
2021-03-19 23:00:00+00:00,47,-177.1862
2021-03-19 23:30:00+00:00,48,-80.0607
2021-03-20 00:00:00+00:00,1,42.183
2021-03-20 00:30:00+00:00,2,50.1065
2021-03-20 01:00:00+00:00,3,3.2017
2021-03-20 01:30:00+00:00,4,-45.6185
2021-03-20 02:00:00+00:00,5,-126.804
2021-03-20 02:30:00+00:00,6,-429.6193
2021-03-20 03:00:00+00:00,7,-207.983
2021-03-20 03:30:00+00:00,8,-146.1335
2021-03-20 04:00:00+00:00,9,-91.7406
2021-03-20 04:30:00+00:00,10,-115.1751
2021-03-20 05:00:00+00:00,11,-182.2651
2021-03-20 05:30:00+00:00,12,-110.647
2021-03-20 06:00:00+00:00,13,57.7582
2021-03-20 06:30:00+00:00,14,112.9088
2021-03-20 07:00:00+00:00,15,320.7317
2021-03-20 07:30:00+00:00,16,406.4139
2021-03-20 08:00:00+00:00,17,477.7619
2021-03-20 08:30:00+00:00,18,257.7176
2021-03-20 09:00:00+00:00,19,494.0611
2021-03-20 09:30:00+00:00,20,473.9382
2021-03-20 10:00:00+00:00,21,368.4941
2021-03-20 10:30:00+00:00,22,78.6622
2021-03-20 11:00:00+00:00,23,54.0253
2021-03-20 11:30:00+00:00,24,172.0068
2021-03-20 12:00:00+00:00,25,329.935
2021-03-20 12:30:00+00:00,26,312.8772
2021-03-20 13:00:00+00:00,27,460.3566
2021-03-20 13:30:00+00:00,28,238.7473
2021-03-20 14:00:00+00:00,29,-34.5024
2021-03-20 14:30:00+00:00,30,-3.6077
2021-03-20 15:00:00+00:00,31,-317.2307
2021-03-20 15:30:00+00:00,32,-228.151
2021-03-20 16:00:00+00:00,33,-180.3362
2021-03-20 16:30:00+00:00,34,-145.5914
2021-03-20 17:00:00+00:00,35,-203.19
2021-03-20 17:30:00+00:00,36,-299.0917
2021-03-20 18:00:00+00:00,37,-280.3
2021-03-20 18:30:00+00:00,38,100.2842
2021-03-20 19:00:00+00:00,39,48.3781
2021-03-20 19:30:00+00:00,40,8.3456
2021-03-20 20:00:00+00:00,41,-139.4114
2021-03-20 20:30:00+00:00,42,-73.6177
2021-03-20 21:00:00+00:00,43,-168.9395
2021-03-20 21:30:00+00:00,44,25.7811
2021-03-20 22:00:00+00:00,45,64.4369
2021-03-20 22:30:00+00:00,46,176.7814
2021-03-20 23:00:00+00:00,47,293.0466
2021-03-20 23:30:00+00:00,48,2.1501
2021-03-21 00:00:00+00:00,1,-80.9308
2021-03-21 00:30:00+00:00,2,-207.9416
2021-03-21 01:00:00+00:00,3,-252.056
2021-03-21 01:30:00+00:00,4,-201.944
2021-03-21 02:00:00+00:00,5,-309.056
2021-03-21 02:30:00+00:00,6,-227.544
2021-03-21 03:00:00+00:00,7,-413.5
2021-03-21 03:30:00+00:00,8,-238.1306
2021-03-21 04:00:00+00:00,9,-135.8696
2021-03-21 04:30:00+00:00,10,-12.7676
2021-03-21 05:00:00+00:00,11,-11.5363
2021-03-21 05:30:00+00:00,12,29.8487
2021-03-21 06:00:00+00:00,13,32.2002
2021-03-21 06:30:00+00:00,14,234.3653
2021-03-21 07:00:00+00:00,15,134.8646
2021-03-21 07:30:00+00:00,16,27.1182
2021-03-21 08:00:00+00:00,17,-188.9845
2021-03-21 08:30:00+00:00,18,-107.866
2021-03-21 09:00:00+00:00,19,-224.0899
2021-03-21 09:30:00+00:00,20,-115.4417
2021-03-21 10:00:00+00:00,21,-375.8408
2021-03-21 10:30:00+00:00,22,-550.413
2021-03-21 11:00:00+00:00,23,-665.9667
2021-03-21 11:30:00+00:00,24,-321.1879
2021-03-21 12:00:00+00:00,25,-15.9344
2021-03-21 12:30:00+00:00,26,295.3865
2021-03-21 13:00:00+00:00,27,269.4385
2021-03-21 13:30:00+00:00,28,135.6166
2021-03-21 14:00:00+00:00,29,144.1333
2021-03-21 14:30:00+00:00,30,-203.2204
2021-03-21 15:00:00+00:00,31,-364.0432
2021-03-21 15:30:00+00:00,32,-236.0842
2021-03-21 16:00:00+00:00,33,-27.0035
2021-03-21 16:30:00+00:00,34,14.5794
2021-03-21 17:00:00+00:00,35,215.8849
2021-03-21 17:30:00+00:00,36,69.775
2021-03-21 18:00:00+00:00,37,186.0873
2021-03-21 18:30:00+00:00,38,193.8541
2021-03-21 19:00:00+00:00,39,310.1331
2021-03-21 19:30:00+00:00,40,114.326
2021-03-21 20:00:00+00:00,41,166.6085
2021-03-21 20:30:00+00:00,42,14.2434
2021-03-21 21:00:00+00:00,43,-49.2085
2021-03-21 21:30:00+00:00,44,34.9701
2021-03-21 22:00:00+00:00,45,266.4484
2021-03-21 22:30:00+00:00,46,43.9342
2021-03-21 23:00:00+00:00,47,8.9354
2021-03-21 23:30:00+00:00,48,-110.3088
2021-03-22 00:00:00+00:00,1,-229.6273
2021-03-22 00:30:00+00:00,2,-144.959
2021-03-22 01:00:00+00:00,3,247.9638
2021-03-22 01:30:00+00:00,4,82.6751
2021-03-22 02:00:00+00:00,5,-31.9406
2021-03-22 02:30:00+00:00,6,-225.6146
2021-03-22 03:00:00+00:00,7,-160.4256
2021-03-22 03:30:00+00:00,8,-320.9064
2021-03-22 04:00:00+00:00,9,-170.8751
2021-03-22 04:30:00+00:00,10,-163.5103
2021-03-22 05:00:00+00:00,11,119.4689
2021-03-22 05:30:00+00:00,12,80.0667
2021-03-22 06:00:00+00:00,13,260.0811
2021-03-22 06:30:00+00:00,14,350.1467
2021-03-22 07:00:00+00:00,15,-51.1985
2021-03-22 07:30:00+00:00,16,-76.3156
2021-03-22 08:00:00+00:00,17,-374.0288
2021-03-22 08:30:00+00:00,18,-285.3385
2021-03-22 09:00:00+00:00,19,63.2782
2021-03-22 09:30:00+00:00,20,104.0569
2021-03-22 10:00:00+00:00,21,-18.9953
2021-03-22 10:30:00+00:00,22,-243.7625
2021-03-22 11:00:00+00:00,23,-61.7203
2021-03-22 11:30:00+00:00,24,-76.8549
2021-03-22 12:00:00+00:00,25,36.8756
2021-03-22 12:30:00+00:00,26,-243.8117
2021-03-22 13:00:00+00:00,27,-299.4638
2021-03-22 13:30:00+00:00,28,-292.8126
2021-03-22 14:00:00+00:00,29,-86.3678
2021-03-22 14:30:00+00:00,30,-498.1012
2021-03-22 15:00:00+00:00,31,-405.7127
2021-03-22 15:30:00+00:00,32,-77.62
2021-03-22 16:00:00+00:00,33,-262.3341
2021-03-22 16:30:00+00:00,34,-253.7433
2021-03-22 17:00:00+00:00,35,-199.2064
2021-03-22 17:30:00+00:00,36,-55.4102
2021-03-22 18:00:00+00:00,37,-3.7584
2021-03-22 18:30:00+00:00,38,88.3236
2021-03-22 19:00:00+00:00,39,112.6052
2021-03-22 19:30:00+00:00,40,-156.4577
2021-03-22 20:00:00+00:00,41,155.9037
2021-03-22 20:30:00+00:00,42,36.5401
2021-03-22 21:00:00+00:00,43,193.4472
2021-03-22 21:30:00+00:00,44,142.0948
2021-03-22 22:00:00+00:00,45,190.9508
2021-03-22 22:30:00+00:00,46,406.3062
2021-03-22 23:00:00+00:00,47,179.812
2021-03-22 23:30:00+00:00,48,171.9735
2021-03-23 00:00:00+00:00,1,205.9138
2021-03-23 00:30:00+00:00,2,225.7067
2021-03-23 01:00:00+00:00,3,297.4772
2021-03-23 01:30:00+00:00,4,205.3767
2021-03-23 02:00:00+00:00,5,202.1583
2021-03-23 02:30:00+00:00,6,72.3884
2021-03-23 03:00:00+00:00,7,2.1777
2021-03-23 03:30:00+00:00,8,-198.0571
2021-03-23 04:00:00+00:00,9,-155.0814
2021-03-23 04:30:00+00:00,10,-203.3045
2021-03-23 05:00:00+00:00,11,-31.4296
2021-03-23 05:30:00+00:00,12,146.885
2021-03-23 06:00:00+00:00,13,514.1181
2021-03-23 06:30:00+00:00,14,486.2934
2021-03-23 07:00:00+00:00,15,230.6046
2021-03-23 07:30:00+00:00,16,637.7152
2021-03-23 08:00:00+00:00,17,356.3689
2021-03-23 08:30:00+00:00,18,281.801
2021-03-23 09:00:00+00:00,19,181.3774
2021-03-23 09:30:00+00:00,20,55.3053
2021-03-23 10:00:00+00:00,21,302.8781
2021-03-23 10:30:00+00:00,22,31.1574
2021-03-23 11:00:00+00:00,23,125.4144
2021-03-23 11:30:00+00:00,24,103.6139
2021-03-23 12:00:00+00:00,25,-314.0416
2021-03-23 12:30:00+00:00,26,-488.5495
2021-03-23 13:00:00+00:00,27,-509.2833
2021-03-23 13:30:00+00:00,28,-618.5152
2021-03-23 14:00:00+00:00,29,-133.5037
2021-03-23 14:30:00+00:00,30,-163.5208
2021-03-23 15:00:00+00:00,31,-93.3498
2021-03-23 15:30:00+00:00,32,316.1775
2021-03-23 16:00:00+00:00,33,436.102
2021-03-23 16:30:00+00:00,34,471.9291
2021-03-23 17:00:00+00:00,35,412.4327
2021-03-23 17:30:00+00:00,36,660.8318
2021-03-23 18:00:00+00:00,37,73.5366
2021-03-23 18:30:00+00:00,38,-137.1266
2021-03-23 19:00:00+00:00,39,-228.4205
2021-03-23 19:30:00+00:00,40,-205.3508
2021-03-23 20:00:00+00:00,41,379.2938
2021-03-23 20:30:00+00:00,42,183.4566
2021-03-23 21:00:00+00:00,43,152.8235
2021-03-23 21:30:00+00:00,44,-35.2224
2021-03-23 22:00:00+00:00,45,-91.6512
2021-03-23 22:30:00+00:00,46,-44.4317
2021-03-23 23:00:00+00:00,47,-272.361
2021-03-23 23:30:00+00:00,48,-445.8273
2021-03-24 00:00:00+00:00,1,-118.0708
2021-03-24 00:30:00+00:00,2,91.1715
2021-03-24 01:00:00+00:00,3,-65.3148
2021-03-24 01:30:00+00:00,4,-136.9333
2021-03-24 02:00:00+00:00,5,-47.775
2021-03-24 02:30:00+00:00,6,146.5278
2021-03-24 03:00:00+00:00,7,161.2918
2021-03-24 03:30:00+00:00,8,272.225
2021-03-24 04:00:00+00:00,9,266.3744
2021-03-24 04:30:00+00:00,10,113.0934
2021-03-24 05:00:00+00:00,11,543.1096
2021-03-24 05:30:00+00:00,12,485.3909
2021-03-24 06:00:00+00:00,13,63.6139
2021-03-24 06:30:00+00:00,14,256.3787
2021-03-24 07:00:00+00:00,15,134.0071
2021-03-24 07:30:00+00:00,16,355.2534
2021-03-24 08:00:00+00:00,17,72.6869
2021-03-24 08:30:00+00:00,18,-127.8575
2021-03-24 09:00:00+00:00,19,-281.5964
2021-03-24 09:30:00+00:00,20,-634.2384
2021-03-24 10:00:00+00:00,21,-631.1627
2021-03-24 10:30:00+00:00,22,-490.7297
2021-03-24 11:00:00+00:00,23,-65.6039
2021-03-24 11:30:00+00:00,24,-287.2112
2021-03-24 12:00:00+00:00,25,-328.7545
2021-03-24 12:30:00+00:00,26,-508.3698
2021-03-24 13:00:00+00:00,27,-636.0505
2021-03-24 13:30:00+00:00,28,-622.5957
2021-03-24 14:00:00+00:00,29,-81.7297
2021-03-24 14:30:00+00:00,30,218.6624
2021-03-24 15:00:00+00:00,31,18.0314
2021-03-24 15:30:00+00:00,32,5.7802
2021-03-24 16:00:00+00:00,33,-172.6626
2021-03-24 16:30:00+00:00,34,-105.8385
2021-03-24 17:00:00+00:00,35,-275.12
2021-03-24 17:30:00+00:00,36,63.2389
2021-03-24 18:00:00+00:00,37,-401.0139
2021-03-24 18:30:00+00:00,38,159.8059
2021-03-24 19:00:00+00:00,39,167.7178
2021-03-24 19:30:00+00:00,40,288.9718
2021-03-24 20:00:00+00:00,41,336.7858
2021-03-24 20:30:00+00:00,42,-134.9061
2021-03-24 21:00:00+00:00,43,-110.2686
2021-03-24 21:30:00+00:00,44,-146.8638
2021-03-24 22:00:00+00:00,45,-137.6601
2021-03-24 22:30:00+00:00,46,-303.3059
2021-03-24 23:00:00+00:00,47,-368.0328
2021-03-24 23:30:00+00:00,48,6.6084
2021-03-25 00:00:00+00:00,1,219.5992
2021-03-25 00:30:00+00:00,2,447.7324
2021-03-25 01:00:00+00:00,3,-14.3481
2021-03-25 01:30:00+00:00,4,246.5704
2021-03-25 02:00:00+00:00,5,322.6179
2021-03-25 02:30:00+00:00,6,431.176
2021-03-25 03:00:00+00:00,7,416.5243
2021-03-25 03:30:00+00:00,8,277.4974
2021-03-25 04:00:00+00:00,9,117.6031
2021-03-25 04:30:00+00:00,10,69.5795
2021-03-25 05:00:00+00:00,11,379.7649
