local_datetime,settlementPeriod,quantity
2021-01-01 00:00:00+00:00,1,32850
2021-01-01 00:30:00+00:00,2,33109
2021-01-01 01:00:00+00:00,3,32383
2021-01-01 01:30:00+00:00,4,31335
2021-01-01 02:00:00+00:00,5,30048
2021-01-01 02:30:00+00:00,6,29160
2021-01-01 03:00:00+00:00,7,27924
2021-01-01 03:30:00+00:00,8,27360
2021-01-01 04:00:00+00:00,9,26865
2021-01-01 04:30:00+00:00,10,26516
2021-01-01 05:00:00+00:00,11,26549
2021-01-01 05:30:00+00:00,12,26610
2021-01-01 06:00:00+00:00,13,27542
2021-01-01 06:30:00+00:00,14,27988
2021-01-01 07:00:00+00:00,15,29278
2021-01-01 07:30:00+00:00,16,29597
2021-01-01 08:00:00+00:00,17,30243
2021-01-01 08:30:00+00:00,18,31085
2021-01-01 09:00:00+00:00,19,32900
2021-01-01 09:30:00+00:00,20,34404
2021-01-01 10:00:00+00:00,21,35877
2021-01-01 10:30:00+00:00,22,37035
2021-01-01 11:00:00+00:00,23,38243
2021-01-01 11:30:00+00:00,24,39018
2021-01-01 12:00:00+00:00,25,39984
2021-01-01 12:30:00+00:00,26,40477
2021-01-01 13:00:00+00:00,27,40682
2021-01-01 13:30:00+00:00,28,40536
2021-01-01 14:00:00+00:00,29,40356
2021-01-01 14:30:00+00:00,30,40143
2021-01-01 15:00:00+00:00,31,40097
2021-01-01 15:30:00+00:00,32,40624
2021-01-01 16:00:00+00:00,33,41925
2021-01-01 16:30:00+00:00,34,43909
2021-01-01 17:00:00+00:00,35,44257
2021-01-01 17:30:00+00:00,36,43967
2021-01-01 18:00:00+00:00,37,42981
2021-01-01 18:30:00+00:00,38,41650
2021-01-01 19:00:00+00:00,39,40472
2021-01-01 19:30:00+00:00,40,39276
2021-01-01 20:00:00+00:00,41,38237
2021-01-01 20:30:00+00:00,42,37158
2021-01-01 21:00:00+00:00,43,35711
2021-01-01 21:30:00+00:00,44,34608
2021-01-01 22:00:00+00:00,45,33557
2021-01-01 22:30:00+00:00,46,32525
2021-01-01 23:00:00+00:00,47,30881
2021-01-01 23:30:00+00:00,48,29745
2021-01-02 00:00:00+00:00,1,29564
2021-01-02 00:30:00+00:00,2,30008
2021-01-02 01:00:00+00:00,3,29431
2021-01-02 01:30:00+00:00,4,28721
2021-01-02 02:00:00+00:00,5,27896
2021-01-02 02:30:00+00:00,6,27395
2021-01-02 03:00:00+00:00,7,26852
2021-01-02 03:30:00+00:00,8,26395
2021-01-02 04:00:00+00:00,9,25742
2021-01-02 04:30:00+00:00,10,25519
2021-01-02 05:00:00+00:00,11,25964
2021-01-02 05:30:00+00:00,12,26177
2021-01-02 06:00:00+00:00,13,27472
2021-01-02 06:30:00+00:00,14,28621
2021-01-02 07:00:00+00:00,15,30109
2021-01-02 07:30:00+00:00,16,30768
2021-01-02 08:00:00+00:00,17,32030
2021-01-02 08:30:00+00:00,18,33602
2021-01-02 09:00:00+00:00,19,35350
2021-01-02 09:30:00+00:00,20,36746
2021-01-02 10:00:00+00:00,21,37575
2021-01-02 10:30:00+00:00,22,38290
2021-01-02 11:00:00+00:00,23,38610
2021-01-02 11:30:00+00:00,24,39333
2021-01-02 12:00:00+00:00,25,40295
2021-01-02 12:30:00+00:00,26,40571
2021-01-02 13:00:00+00:00,27,40945
2021-01-02 13:30:00+00:00,28,40566
2021-01-02 14:00:00+00:00,29,40463
2021-01-02 14:30:00+00:00,30,40517
2021-01-02 15:00:00+00:00,31,40414
2021-01-02 15:30:00+00:00,32,40727
2021-01-02 16:00:00+00:00,33,42581
2021-01-02 16:30:00+00:00,34,44788
2021-01-02 17:00:00+00:00,35,45495
2021-01-02 17:30:00+00:00,36,45423
2021-01-02 18:00:00+00:00,37,44633
2021-01-02 18:30:00+00:00,38,43684
2021-01-02 19:00:00+00:00,39,42827
2021-01-02 19:30:00+00:00,40,41299
2021-01-02 20:00:00+00:00,41,40170
2021-01-02 20:30:00+00:00,42,38938
2021-01-02 21:00:00+00:00,43,37563
2021-01-02 21:30:00+00:00,44,36252
2021-01-02 22:00:00+00:00,45,34829
2021-01-02 22:30:00+00:00,46,33441
2021-01-02 23:00:00+00:00,47,31810
2021-01-02 23:30:00+00:00,48,31001
2021-01-03 00:00:00+00:00,1,30771
2021-01-03 00:30:00+00:00,2,30938
2021-01-03 01:00:00+00:00,3,30581
2021-01-03 01:30:00+00:00,4,29866
2021-01-03 02:00:00+00:00,5,29316
2021-01-03 02:30:00+00:00,6,28798
2021-01-03 03:00:00+00:00,7,27990
2021-01-03 03:30:00+00:00,8,27130
2021-01-03 04:00:00+00:00,9,26006
2021-01-03 04:30:00+00:00,10,25667
2021-01-03 05:00:00+00:00,11,25580
2021-01-03 05:30:00+00:00,12,25432
2021-01-03 06:00:00+00:00,13,26789
2021-01-03 06:30:00+00:00,14,27311
2021-01-03 07:00:00+00:00,15,28218
2021-01-03 07:30:00+00:00,16,28830
2021-01-03 08:00:00+00:00,17,30790
2021-01-03 08:30:00+00:00,18,32723
2021-01-03 09:00:00+00:00,19,34504
2021-01-03 09:30:00+00:00,20,36168
2021-01-03 10:00:00+00:00,21,37539
2021-01-03 10:30:00+00:00,22,38680
2021-01-03 11:00:00+00:00,23,39430
2021-01-03 11:30:00+00:00,24,39914
2021-01-03 12:00:00+00:00,25,40733
2021-01-03 12:30:00+00:00,26,41238
2021-01-03 13:00:00+00:00,27,41154
2021-01-03 13:30:00+00:00,28,41075
2021-01-03 14:00:00+00:00,29,41025
2021-01-03 14:30:00+00:00,30,40902
2021-01-03 15:00:00+00:00,31,41474
2021-01-03 15:30:00+00:00,32,42314
2021-01-03 16:00:00+00:00,33,44465
2021-01-03 16:30:00+00:00,34,46406
2021-01-03 17:00:00+00:00,35,46967
2021-01-03 17:30:00+00:00,36,46732
2021-01-03 18:00:00+00:00,37,45741
2021-01-03 18:30:00+00:00,38,44237
2021-01-03 19:00:00+00:00,39,42748
2021-01-03 19:30:00+00:00,40,41142
2021-01-03 20:00:00+00:00,41,40144
2021-01-03 20:30:00+00:00,42,38636
2021-01-03 21:00:00+00:00,43,37263
2021-01-03 21:30:00+00:00,44,35765
2021-01-03 22:00:00+00:00,45,33682
2021-01-03 22:30:00+00:00,46,32004
2021-01-03 23:00:00+00:00,47,30572
2021-01-03 23:30:00+00:00,48,29223
2021-01-04 00:00:00+00:00,1,28957
2021-01-04 00:30:00+00:00,2,30094
2021-01-04 01:00:00+00:00,3,29713
2021-01-04 01:30:00+00:00,4,28875
2021-01-04 02:00:00+00:00,5,27986
2021-01-04 02:30:00+00:00,6,27500
2021-01-04 03:00:00+00:00,7,27140
2021-01-04 03:30:00+00:00,8,26657
2021-01-04 04:00:00+00:00,9,26683
2021-01-04 04:30:00+00:00,10,26555
2021-01-04 05:00:00+00:00,11,27107
2021-01-04 05:30:00+00:00,12,28318
2021-01-04 06:00:00+00:00,13,31386
2021-01-04 06:30:00+00:00,14,33541
2021-01-04 07:00:00+00:00,15,34981
2021-01-04 07:30:00+00:00,16,36769
2021-01-04 08:00:00+00:00,17,38789
2021-01-04 08:30:00+00:00,18,40282
2021-01-04 09:00:00+00:00,19,41965
2021-01-04 09:30:00+00:00,20,42738
2021-01-04 10:00:00+00:00,21,42874
2021-01-04 10:30:00+00:00,22,43253
2021-01-04 11:00:00+00:00,23,44265
2021-01-04 11:30:00+00:00,24,44440
2021-01-04 12:00:00+00:00,25,45292
2021-01-04 12:30:00+00:00,26,45460
2021-01-04 13:00:00+00:00,27,46196
2021-01-04 13:30:00+00:00,28,46049
2021-01-04 14:00:00+00:00,29,45675
2021-01-04 14:30:00+00:00,30,45333
2021-01-04 15:00:00+00:00,31,44554
2021-01-04 15:30:00+00:00,32,44947
2021-01-04 16:00:00+00:00,33,47334
2021-01-04 16:30:00+00:00,34,48955
2021-01-04 17:00:00+00:00,35,49416
2021-01-04 17:30:00+00:00,36,49098
2021-01-04 18:00:00+00:00,37,48725
2021-01-04 18:30:00+00:00,38,47913
2021-01-04 19:00:00+00:00,39,46519
2021-01-04 19:30:00+00:00,40,45047
2021-01-04 20:00:00+00:00,41,42882
2021-01-04 20:30:00+00:00,42,41739
2021-01-04 21:00:00+00:00,43,40250
2021-01-04 21:30:00+00:00,44,38355
2021-01-04 22:00:00+00:00,45,36237
2021-01-04 22:30:00+00:00,46,34531
2021-01-04 23:00:00+00:00,47,32911
2021-01-04 23:30:00+00:00,48,31510
2021-01-05 00:00:00+00:00,1,31176
2021-01-05 00:30:00+00:00,2,31476
2021-01-05 01:00:00+00:00,3,31066
2021-01-05 01:30:00+00:00,4,29925
2021-01-05 02:00:00+00:00,5,29281
2021-01-05 02:30:00+00:00,6,29077
2021-01-05 03:00:00+00:00,7,28965
2021-01-05 03:30:00+00:00,8,28529
2021-01-05 04:00:00+00:00,9,28337
2021-01-05 04:30:00+00:00,10,28572
2021-01-05 05:00:00+00:00,11,28867
2021-01-05 05:30:00+00:00,12,29870
2021-01-05 06:00:00+00:00,13,33206
2021-01-05 06:30:00+00:00,14,35063
2021-01-05 07:00:00+00:00,15,37044
2021-01-05 07:30:00+00:00,16,39010
2021-01-05 08:00:00+00:00,17,40253
2021-01-05 08:30:00+00:00,18,41576
2021-01-05 09:00:00+00:00,19,42992
2021-01-05 09:30:00+00:00,20,43809
2021-01-05 10:00:00+00:00,21,43618
2021-01-05 10:30:00+00:00,22,44234
2021-01-05 11:00:00+00:00,23,44529
2021-01-05 11:30:00+00:00,24,44827
2021-01-05 12:00:00+00:00,25,45120
2021-01-05 12:30:00+00:00,26,45272
2021-01-05 13:00:00+00:00,27,46212
2021-01-05 13:30:00+00:00,28,45870
2021-01-05 14:00:00+00:00,29,45784
2021-01-05 14:30:00+00:00,30,45528
2021-01-05 15:00:00+00:00,31,45151
2021-01-05 15:30:00+00:00,32,45515
2021-01-05 16:00:00+00:00,33,47358
2021-01-05 16:30:00+00:00,34,48073
2021-01-05 17:00:00+00:00,35,47832
2021-01-05 17:30:00+00:00,36,47608
2021-01-05 18:00:00+00:00,37,47872
2021-01-05 18:30:00+00:00,38,46988
2021-01-05 19:00:00+00:00,39,46223
2021-01-05 19:30:00+00:00,40,44957
2021-01-05 20:00:00+00:00,41,43557
2021-01-05 20:30:00+00:00,42,42068
2021-01-05 21:00:00+00:00,43,39581
2021-01-05 21:30:00+00:00,44,38007
2021-01-05 22:00:00+00:00,45,35694
2021-01-05 22:30:00+00:00,46,33897
2021-01-05 23:00:00+00:00,47,32158
2021-01-05 23:30:00+00:00,48,30228
2021-01-06 00:00:00+00:00,1,30339
2021-01-06 00:30:00+00:00,2,30946
2021-01-06 01:00:00+00:00,3,31388
2021-01-06 01:30:00+00:00,4,30955
2021-01-06 02:00:00+00:00,5,30355
2021-01-06 02:30:00+00:00,6,29914
2021-01-06 03:00:00+00:00,7,29328
2021-01-06 03:30:00+00:00,8,28892
2021-01-06 04:00:00+00:00,9,28583
2021-01-06 04:30:00+00:00,10,28636
2021-01-06 05:00:00+00:00,11,28505
2021-01-06 05:30:00+00:00,12,29949
2021-01-06 06:00:00+00:00,13,32486
2021-01-06 06:30:00+00:00,14,34537
2021-01-06 07:00:00+00:00,15,38290
2021-01-06 07:30:00+00:00,16,40580
2021-01-06 08:00:00+00:00,17,43024
2021-01-06 08:30:00+00:00,18,44066
2021-01-06 09:00:00+00:00,19,45097
2021-01-06 09:30:00+00:00,20,45621
2021-01-06 10:00:00+00:00,21,46103
2021-01-06 10:30:00+00:00,22,46493
2021-01-06 11:00:00+00:00,23,47013
2021-01-06 11:30:00+00:00,24,47358
2021-01-06 12:00:00+00:00,25,47653
2021-01-06 12:30:00+00:00,26,47360
2021-01-06 13:00:00+00:00,27,47041
2021-01-06 13:30:00+00:00,28,46619
2021-01-06 14:00:00+00:00,29,46513
2021-01-06 14:30:00+00:00,30,46331
2021-01-06 15:00:00+00:00,31,46682
2021-01-06 15:30:00+00:00,32,47326
2021-01-06 16:00:00+00:00,33,47533
2021-01-06 16:30:00+00:00,34,49024
2021-01-06 17:00:00+00:00,35,49626
2021-01-06 17:30:00+00:00,36,49755
2021-01-06 18:00:00+00:00,37,49248
2021-01-06 18:30:00+00:00,38,48995
2021-01-06 19:00:00+00:00,39,47895
2021-01-06 19:30:00+00:00,40,46595
2021-01-06 20:00:00+00:00,41,45210
2021-01-06 20:30:00+00:00,42,43588
2021-01-06 21:00:00+00:00,43,40928
2021-01-06 21:30:00+00:00,44,39131
2021-01-06 22:00:00+00:00,45,36744
2021-01-06 22:30:00+00:00,46,35033
2021-01-06 23:00:00+00:00,47,32559
2021-01-06 23:30:00+00:00,48,30634
2021-01-07 00:00:00+00:00,1,30880
2021-01-07 00:30:00+00:00,2,31367
2021-01-07 01:00:00+00:00,3,31078
2021-01-07 01:30:00+00:00,4,30627
2021-01-07 02:00:00+00:00,5,30105
2021-01-07 02:30:00+00:00,6,29871
2021-01-07 03:00:00+00:00,7,30067
2021-01-07 03:30:00+00:00,8,29607
2021-01-07 04:00:00+00:00,9,27987
2021-01-07 04:30:00+00:00,10,28014
2021-01-07 05:00:00+00:00,11,27946
2021-01-07 05:30:00+00:00,12,28985
2021-01-07 06:00:00+00:00,13,30071
2021-01-07 06:30:00+00:00,14,31889
2021-01-07 07:00:00+00:00,15,35403
2021-01-07 07:30:00+00:00,16,37902
2021-01-07 08:00:00+00:00,17,42424
2021-01-07 08:30:00+00:00,18,44040
2021-01-07 09:00:00+00:00,19,45211
2021-01-07 09:30:00+00:00,20,45714
2021-01-07 10:00:00+00:00,21,46124
2021-01-07 10:30:00+00:00,22,46349
2021-01-07 11:00:00+00:00,23,47504
2021-01-07 11:30:00+00:00,24,47688
2021-01-07 12:00:00+00:00,25,48249
2021-01-07 12:30:00+00:00,26,48061
2021-01-07 13:00:00+00:00,27,47998
2021-01-07 13:30:00+00:00,28,47585
2021-01-07 14:00:00+00:00,29,47715
2021-01-07 14:30:00+00:00,30,47525
2021-01-07 15:00:00+00:00,31,46828
2021-01-07 15:30:00+00:00,32,47067
2021-01-07 16:00:00+00:00,33,48420
2021-01-07 16:30:00+00:00,34,49681
2021-01-07 17:00:00+00:00,35,50446
2021-01-07 17:30:00+00:00,36,50432
2021-01-07 18:00:00+00:00,37,49772
2021-01-07 18:30:00+00:00,38,49366
2021-01-07 19:00:00+00:00,39,48717
2021-01-07 19:30:00+00:00,40,46819
2021-01-07 20:00:00+00:00,41,44461
2021-01-07 20:30:00+00:00,42,43126
2021-01-07 21:00:00+00:00,43,40516
2021-01-07 21:30:00+00:00,44,38608
2021-01-07 22:00:00+00:00,45,36289
2021-01-07 22:30:00+00:00,46,33886
2021-01-07 23:00:00+00:00,47,31541
2021-01-07 23:30:00+00:00,48,30515
2021-01-08 00:00:00+00:00,1,30670
2021-01-08 00:30:00+00:00,2,31136
2021-01-08 01:00:00+00:00,3,30615
2021-01-08 01:30:00+00:00,4,30083
2021-01-08 02:00:00+00:00,5,29432
2021-01-08 02:30:00+00:00,6,29138
2021-01-08 03:00:00+00:00,7,28685
2021-01-08 03:30:00+00:00,8,28244
2021-01-08 04:00:00+00:00,9,27351
2021-01-08 04:30:00+00:00,10,27474
2021-01-08 05:00:00+00:00,11,26969
2021-01-08 05:30:00+00:00,12,27645
2021-01-08 06:00:00+00:00,13,29960
2021-01-08 06:30:00+00:00,14,32002
2021-01-08 07:00:00+00:00,15,35995
2021-01-08 07:30:00+00:00,16,38165
2021-01-08 08:00:00+00:00,17,41502
2021-01-08 08:30:00+00:00,18,42663
2021-01-08 09:00:00+00:00,19,45127
2021-01-08 09:30:00+00:00,20,45662
2021-01-08 10:00:00+00:00,21,46937
2021-01-08 10:30:00+00:00,22,47253
2021-01-08 11:00:00+00:00,23,47625
2021-01-08 11:30:00+00:00,24,48018
2021-01-08 12:00:00+00:00,25,48719
2021-01-08 12:30:00+00:00,26,48610
2021-01-08 13:00:00+00:00,27,48567
2021-01-08 13:30:00+00:00,28,47720
2021-01-08 14:00:00+00:00,29,47486
2021-01-08 14:30:00+00:00,30,47111
2021-01-08 15:00:00+00:00,31,47139
2021-01-08 15:30:00+00:00,32,47471
2021-01-08 16:00:00+00:00,33,47726
2021-01-08 16:30:00+00:00,34,48974
2021-01-08 17:00:00+00:00,35,49411
2021-01-08 17:30:00+00:00,36,49241
2021-01-08 18:00:00+00:00,37,48677
2021-01-08 18:30:00+00:00,38,47689
2021-01-08 19:00:00+00:00,39,46600
2021-01-08 19:30:00+00:00,40,44566
2021-01-08 20:00:00+00:00,41,43493
2021-01-08 20:30:00+00:00,42,42087
2021-01-08 21:00:00+00:00,43,39403
2021-01-08 21:30:00+00:00,44,37781
2021-01-08 22:00:00+00:00,45,36424
2021-01-08 22:30:00+00:00,46,35049
2021-01-08 23:00:00+00:00,47,34439
2021-01-08 23:30:00+00:00,48,33308
2021-01-09 00:00:00+00:00,1,32939
2021-01-09 00:30:00+00:00,2,33318
2021-01-09 01:00:00+00:00,3,32446
2021-01-09 01:30:00+00:00,4,31593
2021-01-09 02:00:00+00:00,5,30845
2021-01-09 02:30:00+00:00,6,30471
2021-01-09 03:00:00+00:00,7,30070
2021-01-09 03:30:00+00:00,8,29603
2021-01-09 04:00:00+00:00,9,29369
2021-01-09 04:30:00+00:00,10,29259
2021-01-09 05:00:00+00:00,11,29465
2021-01-09 05:30:00+00:00,12,29848
2021-01-09 06:00:00+00:00,13,30994
2021-01-09 06:30:00+00:00,14,31632
2021-01-09 07:00:00+00:00,15,32817
2021-01-09 07:30:00+00:00,16,33641
2021-01-09 08:00:00+00:00,17,35874
2021-01-09 08:30:00+00:00,18,37510
2021-01-09 09:00:00+00:00,19,39217
2021-01-09 09:30:00+00:00,20,40510
2021-01-09 10:00:00+00:00,21,41351
2021-01-09 10:30:00+00:00,22,42086
2021-01-09 11:00:00+00:00,23,42413
2021-01-09 11:30:00+00:00,24,42912
2021-01-09 12:00:00+00:00,25,43309
2021-01-09 12:30:00+00:00,26,43347
2021-01-09 13:00:00+00:00,27,43192
2021-01-09 13:30:00+00:00,28,42842
2021-01-09 14:00:00+00:00,29,42561
2021-01-09 14:30:00+00:00,30,42065
2021-01-09 15:00:00+00:00,31,41640
2021-01-09 15:30:00+00:00,32,41909
2021-01-09 16:00:00+00:00,33,43757
2021-01-09 16:30:00+00:00,34,45856
2021-01-09 17:00:00+00:00,35,46929
2021-01-09 17:30:00+00:00,36,47394
2021-01-09 18:00:00+00:00,37,46561
2021-01-09 18:30:00+00:00,38,45467
2021-01-09 19:00:00+00:00,39,44103
2021-01-09 19:30:00+00:00,40,42827
2021-01-09 20:00:00+00:00,41,42237
2021-01-09 20:30:00+00:00,42,40740
2021-01-09 21:00:00+00:00,43,38966
2021-01-09 21:30:00+00:00,44,37433
2021-01-09 22:00:00+00:00,45,36166
2021-01-09 22:30:00+00:00,46,34436
2021-01-09 23:00:00+00:00,47,33102
2021-01-09 23:30:00+00:00,48,31991
2021-01-10 00:00:00+00:00,1,31666
2021-01-10 00:30:00+00:00,2,32183
2021-01-10 01:00:00+00:00,3,31604
2021-01-10 01:30:00+00:00,4,30586
2021-01-10 02:00:00+00:00,5,30266
2021-01-10 02:30:00+00:00,6,29577
2021-01-10 03:00:00+00:00,7,29116
2021-01-10 03:30:00+00:00,8,28720
2021-01-10 04:00:00+00:00,9,28404
2021-01-10 04:30:00+00:00,10,27896
2021-01-10 05:00:00+00:00,11,28216
2021-01-10 05:30:00+00:00,12,28353
2021-01-10 06:00:00+00:00,13,29486
2021-01-10 06:30:00+00:00,14,29876
2021-01-10 07:00:00+00:00,15,30571
2021-01-10 07:30:00+00:00,16,31256
2021-01-10 08:00:00+00:00,17,32889
2021-01-10 08:30:00+00:00,18,34781
2021-01-10 09:00:00+00:00,19,36416
2021-01-10 09:30:00+00:00,20,38025
2021-01-10 10:00:00+00:00,21,39446
2021-01-10 10:30:00+00:00,22,40429
2021-01-10 11:00:00+00:00,23,41190
2021-01-10 11:30:00+00:00,24,41895
2021-01-10 12:00:00+00:00,25,42787
2021-01-10 12:30:00+00:00,26,43298
2021-01-10 13:00:00+00:00,27,43355
2021-01-10 13:30:00+00:00,28,43229
2021-01-10 14:00:00+00:00,29,43436
2021-01-10 14:30:00+00:00,30,43460
2021-01-10 15:00:00+00:00,31,43642
2021-01-10 15:30:00+00:00,32,44456
2021-01-10 16:00:00+00:00,33,46311
2021-01-10 16:30:00+00:00,34,48227
2021-01-10 17:00:00+00:00,35,48435
2021-01-10 17:30:00+00:00,36,48374
2021-01-10 18:00:00+00:00,37,46668
2021-01-10 18:30:00+00:00,38,44788
2021-01-10 19:00:00+00:00,39,43903
2021-01-10 19:30:00+00:00,40,42355
2021-01-10 20:00:00+00:00,41,41023
2021-01-10 20:30:00+00:00,42,39744
2021-01-10 21:00:00+00:00,43,38543
2021-01-10 21:30:00+00:00,44,36862
2021-01-10 22:00:00+00:00,45,33975
2021-01-10 22:30:00+00:00,46,32370
2021-01-10 23:00:00+00:00,47,31422
2021-01-10 23:30:00+00:00,48,30237
2021-01-11 00:00:00+00:00,1,28238
2021-01-11 00:30:00+00:00,2,28712
2021-01-11 01:00:00+00:00,3,28525
2021-01-11 01:30:00+00:00,4,27862
2021-01-11 02:00:00+00:00,5,26877
2021-01-11 02:30:00+00:00,6,26758
2021-01-11 03:00:00+00:00,7,25067
2021-01-11 03:30:00+00:00,8,24597
2021-01-11 04:00:00+00:00,9,23720
2021-01-11 04:30:00+00:00,10,23742
2021-01-11 05:00:00+00:00,11,25290
2021-01-11 05:30:00+00:00,12,26748
2021-01-11 06:00:00+00:00,13,28846
2021-01-11 06:30:00+00:00,14,31324
2021-01-11 07:00:00+00:00,15,32819
2021-01-11 07:30:00+00:00,16,35150
2021-01-11 08:00:00+00:00,17,37765
2021-01-11 08:30:00+00:00,18,39164
2021-01-11 09:00:00+00:00,19,40831
2021-01-11 09:30:00+00:00,20,41296
2021-01-11 10:00:00+00:00,21,41532
2021-01-11 10:30:00+00:00,22,42035
2021-01-11 11:00:00+00:00,23,43173
2021-01-11 11:30:00+00:00,24,43240
2021-01-11 12:00:00+00:00,25,43833
2021-01-11 12:30:00+00:00,26,43819
2021-01-11 13:00:00+00:00,27,44576
2021-01-11 13:30:00+00:00,28,43984
2021-01-11 14:00:00+00:00,29,43120
2021-01-11 14:30:00+00:00,30,43159
2021-01-11 15:00:00+00:00,31,42409
2021-01-11 15:30:00+00:00,32,42655
2021-01-11 16:00:00+00:00,33,45471
2021-01-11 16:30:00+00:00,34,47350
2021-01-11 17:00:00+00:00,35,48848
2021-01-11 17:30:00+00:00,36,48843
2021-01-11 18:00:00+00:00,37,47318
2021-01-11 18:30:00+00:00,38,46006
2021-01-11 19:00:00+00:00,39,45157
2021-01-11 19:30:00+00:00,40,43050
2021-01-11 20:00:00+00:00,41,40354
2021-01-11 20:30:00+00:00,42,38460
2021-01-11 21:00:00+00:00,43,36944
2021-01-11 21:30:00+00:00,44,35299
2021-01-11 22:00:00+00:00,45,33511
2021-01-11 22:30:00+00:00,46,32141
2021-01-11 23:00:00+00:00,47,30803
2021-01-11 23:30:00+00:00,48,29384
2021-01-12 00:00:00+00:00,1,29212
2021-01-12 00:30:00+00:00,2,29486
2021-01-12 01:00:00+00:00,3,29375
2021-01-12 01:30:00+00:00,4,28741
2021-01-12 02:00:00+00:00,5,28227
2021-01-12 02:30:00+00:00,6,27958
2021-01-12 03:00:00+00:00,7,27805
2021-01-12 03:30:00+00:00,8,27477
2021-01-12 04:00:00+00:00,9,27442
2021-01-12 04:30:00+00:00,10,27634
2021-01-12 05:00:00+00:00,11,28238
2021-01-12 05:30:00+00:00,12,29805
2021-01-12 06:00:00+00:00,13,31293
2021-01-12 06:30:00+00:00,14,33428
2021-01-12 07:00:00+00:00,15,34635
2021-01-12 07:30:00+00:00,16,36284
2021-01-12 08:00:00+00:00,17,39618
2021-01-12 08:30:00+00:00,18,41333
2021-01-12 09:00:00+00:00,19,44405
2021-01-12 09:30:00+00:00,20,44735
2021-01-12 10:00:00+00:00,21,44745
2021-01-12 10:30:00+00:00,22,45521
2021-01-12 11:00:00+00:00,23,45852
2021-01-12 11:30:00+00:00,24,46035
2021-01-12 12:00:00+00:00,25,46346
2021-01-12 12:30:00+00:00,26,46273
2021-01-12 13:00:00+00:00,27,45853
2021-01-12 13:30:00+00:00,28,44928
2021-01-12 14:00:00+00:00,29,43839
2021-01-12 14:30:00+00:00,30,43735
2021-01-12 15:00:00+00:00,31,44915
2021-01-12 15:30:00+00:00,32,45650
2021-01-12 16:00:00+00:00,33,46795
2021-01-12 16:30:00+00:00,34,48339
2021-01-12 17:00:00+00:00,35,49128
2021-01-12 17:30:00+00:00,36,49084
2021-01-12 18:00:00+00:00,37,48284
2021-01-12 18:30:00+00:00,38,47701
2021-01-12 19:00:00+00:00,39,47188
2021-01-12 19:30:00+00:00,40,45759
2021-01-12 20:00:00+00:00,41,44323
2021-01-12 20:30:00+00:00,42,42453
2021-01-12 21:00:00+00:00,43,40205
2021-01-12 21:30:00+00:00,44,38418
2021-01-12 22:00:00+00:00,45,36265
2021-01-12 22:30:00+00:00,46,34481
2021-01-12 23:00:00+00:00,47,32350
2021-01-12 23:30:00+00:00,48,30920
2021-01-13 00:00:00+00:00,1,30837
2021-01-13 00:30:00+00:00,2,31374
2021-01-13 01:00:00+00:00,3,31346
2021-01-13 01:30:00+00:00,4,30737
2021-01-13 02:00:00+00:00,5,30359
2021-01-13 02:30:00+00:00,6,30120
2021-01-13 03:00:00+00:00,7,29843
2021-01-13 03:30:00+00:00,8,29569
2021-01-13 04:00:00+00:00,9,29327
2021-01-13 04:30:00+00:00,10,29510
2021-01-13 05:00:00+00:00,11,29562
2021-01-13 05:30:00+00:00,12,31067
2021-01-13 06:00:00+00:00,13,32457
2021-01-13 06:30:00+00:00,14,34426
2021-01-13 07:00:00+00:00,15,37114
2021-01-13 07:30:00+00:00,16,39132
2021-01-13 08:00:00+00:00,17,43062
2021-01-13 08:30:00+00:00,18,44417
2021-01-13 09:00:00+00:00,19,45142
2021-01-13 09:30:00+00:00,20,45598
2021-01-13 10:00:00+00:00,21,46205
2021-01-13 10:30:00+00:00,22,46497
2021-01-13 11:00:00+00:00,23,46529
2021-01-13 11:30:00+00:00,24,46862
2021-01-13 12:00:00+00:00,25,47916
2021-01-13 12:30:00+00:00,26,48160
2021-01-13 13:00:00+00:00,27,47798
2021-01-13 13:30:00+00:00,28,46957
2021-01-13 14:00:00+00:00,29,46579
2021-01-13 14:30:00+00:00,30,46276
2021-01-13 15:00:00+00:00,31,46264
2021-01-13 15:30:00+00:00,32,47560
2021-01-13 16:00:00+00:00,33,48549
2021-01-13 16:30:00+00:00,34,49870
2021-01-13 17:00:00+00:00,35,50761
2021-01-13 17:30:00+00:00,36,50640
2021-01-13 18:00:00+00:00,37,49818
2021-01-13 18:30:00+00:00,38,47779
2021-01-13 19:00:00+00:00,39,46063
2021-01-13 19:30:00+00:00,40,44949
2021-01-13 20:00:00+00:00,41,43786
2021-01-13 20:30:00+00:00,42,41815
2021-01-13 21:00:00+00:00,43,40278
2021-01-13 21:30:00+00:00,44,38381
2021-01-13 22:00:00+00:00,45,36209
2021-01-13 22:30:00+00:00,46,34019
2021-01-13 23:00:00+00:00,47,31871
2021-01-13 23:30:00+00:00,48,30722
2021-01-14 00:00:00+00:00,1,30472
2021-01-14 00:30:00+00:00,2,31121
2021-01-14 01:00:00+00:00,3,30706
2021-01-14 01:30:00+00:00,4,30205
2021-01-14 02:00:00+00:00,5,29689
2021-01-14 02:30:00+00:00,6,29360
2021-01-14 03:00:00+00:00,7,29109
2021-01-14 03:30:00+00:00,8,28797
2021-01-14 04:00:00+00:00,9,28548
2021-01-14 04:30:00+00:00,10,28705
2021-01-14 05:00:00+00:00,11,27913
